,demand,pv,buyPrice,sellPrice,SOC,posDeltaSOC,negDeltaSOC,posEInGrid,posEInPV,negEOutLocal,negEOutExport,posNetLoad,negNetLoad
2023-01-01 00:00:00,69.44,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,0.0
2023-01-01 00:30:00,71.295,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.295,0.0
2023-01-01 01:00:00,70.525,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.525,0.0
2023-01-01 01:30:00,69.505,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.505,0.0
2023-01-01 02:00:00,69.505,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.505,0.0
2023-01-01 02:30:00,70.015,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.015,0.0
2023-01-01 03:00:00,69.25,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25,0.0
2023-01-01 03:30:00,68.99,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,0.0
2023-01-01 04:00:00,63.81,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.81,0.0
2023-01-01 04:30:00,51.905,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.905,0.0
2023-01-01 05:00:00,53.885,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.885,0.0
2023-01-01 05:30:00,53.505,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.505,0.0
2023-01-01 06:00:00,53.055,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.055,0.0
2023-01-01 06:30:00,52.995,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.995,0.0
2023-01-01 07:00:00,110.72,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.72,0.0
2023-01-01 07:30:00,142.205,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.205,0.0
2023-01-01 08:00:00,182.655,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.655,0.0
2023-01-01 08:30:00,192.96,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.96,0.0
2023-01-01 09:00:00,66.625,14.056175,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.568825000000004,0.0
2023-01-01 09:30:00,63.81,14.056175,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.753825000000006,0.0
2023-01-01 10:00:00,108.605,48.7878,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.81720000000001,0.0
2023-01-01 10:30:00,103.62,48.7878,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.83220000000001,0.0
2023-01-01 11:00:00,103.165,69.840675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.324325,0.0
2023-01-01 11:30:00,103.105,69.840675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.264325,0.0
2023-01-01 12:00:00,84.865,49.1226,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.742399999999996,0.0
2023-01-01 12:30:00,52.605,49.1226,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4823999999999984,0.0
2023-01-01 13:00:00,52.225,34.348,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.877000000000002,0.0
2023-01-01 13:30:00,52.48,34.348,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.131999999999998,0.0
2023-01-01 14:00:00,52.545,14.18715,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35785,0.0
2023-01-01 14:30:00,52.99,14.18715,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.80285,0.0
2023-01-01 15:00:00,52.8,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0
2023-01-01 15:30:00,57.665,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.665,0.0
2023-01-01 16:00:00,110.4,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4,0.0
2023-01-01 16:30:00,120.32,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.32,0.0
2023-01-01 17:00:00,109.44,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.44,0.0
2023-01-01 17:30:00,77.315,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.315,0.0
2023-01-01 18:00:00,76.8,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0.0
2023-01-01 18:30:00,76.8,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0.0
2023-01-01 19:00:00,77.12,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.12,0.0
2023-01-01 19:30:00,76.67,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67,0.0
2023-01-01 20:00:00,75.07,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.07,0.0
2023-01-01 20:30:00,75.65,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.65,0.0
2023-01-01 21:00:00,75.01,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.01,0.0
2023-01-01 21:30:00,75.645,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.645,0.0
2023-01-01 22:00:00,113.795,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.795,0.0
2023-01-01 22:30:00,126.78,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.78,0.0
2023-01-01 23:00:00,101.44,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.44,0.0
2023-01-01 23:30:00,64.065,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.065,0.0
2023-01-02 00:00:00,64.45,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.45,0.0
2023-01-02 00:30:00,68.095,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.095,0.0
2023-01-02 01:00:00,74.05,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05,0.0
2023-01-02 01:30:00,74.045,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.045,0.0
2023-01-02 02:00:00,74.625,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.625,0.0
2023-01-02 02:30:00,117.695,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.695,0.0
2023-01-02 03:00:00,85.44,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.44,0.0
2023-01-02 03:30:00,73.985,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.985,0.0
2023-01-02 04:00:00,74.05,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05,0.0
2023-01-02 04:30:00,105.6,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,0.0
2023-01-02 05:00:00,141.82,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.82,0.0
2023-01-02 05:30:00,138.24,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.24,0.0
2023-01-02 06:00:00,141.38,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.38,0.0
2023-01-02 06:30:00,142.27,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.27,0.0
2023-01-02 07:00:00,182.975,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.975,0.0
2023-01-02 07:30:00,212.355,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.355,0.0
2023-01-02 08:00:00,211.325,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.325,0.0
2023-01-02 08:30:00,210.05,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.05,0.0
2023-01-02 09:00:00,140.03,4.762375,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.267625,0.0
2023-01-02 09:30:00,135.36,4.762375,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.59762500000002,0.0
2023-01-02 10:00:00,139.395,13.888775,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.50622500000001,0.0
2023-01-02 10:30:00,136.06,13.888775,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.171225,0.0
2023-01-02 11:00:00,104.835,27.76515,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.06985,0.0
2023-01-02 11:30:00,62.335,27.76515,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.56985,0.0
2023-01-02 12:00:00,58.11,29.7383,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3717,0.0
2023-01-02 12:30:00,58.435,29.7383,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.696700000000003,0.0
2023-01-02 13:00:00,58.11,24.453575,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.656425,0.0
2023-01-02 13:30:00,56.32,24.453575,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.866425,0.0
2023-01-02 14:00:00,55.105,12.523225,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.58177499999999,0.0
2023-01-02 14:30:00,55.425,12.523225,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.901775,0.0
2023-01-02 15:00:00,56.51,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.51,0.0
2023-01-02 15:30:00,54.465,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.465,0.0
2023-01-02 16:00:00,58.625,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.625,0.0
2023-01-02 16:30:00,65.345,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.345,0.0
2023-01-02 17:00:00,64.895,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.895,0.0
2023-01-02 17:30:00,64.445,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.445,0.0
2023-01-02 18:00:00,105.475,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.475,0.0
2023-01-02 18:30:00,117.63,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.63,0.0
2023-01-02 19:00:00,117.505,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.505,0.0
2023-01-02 19:30:00,81.47,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.47,0.0
2023-01-02 20:00:00,71.62,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62,0.0
2023-01-02 20:30:00,77.76,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76,0.0
2023-01-02 21:00:00,80.64,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64,0.0
2023-01-02 21:30:00,138.56,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.56,0.0
2023-01-02 22:00:00,137.535,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.535,0.0
2023-01-02 22:30:00,144.065,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.065,0.0
2023-01-02 23:00:00,122.56,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.56,0.0
2023-01-02 23:30:00,116.35,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.35,0.0
2023-01-03 00:00:00,67.71,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.71,0.0
2023-01-03 00:30:00,69.25,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25,0.0
2023-01-03 01:00:00,68.48,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48,0.0
2023-01-03 01:30:00,67.97,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.97,0.0
2023-01-03 02:00:00,68.22,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.22,0.0
2023-01-03 02:30:00,64.26,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26,0.0
2023-01-03 03:00:00,54.4,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,0.0
2023-01-03 03:30:00,53.5,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0
2023-01-03 04:00:00,53.06,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06,0.0
2023-01-03 04:30:00,55.04,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.04,0.0
2023-01-03 05:00:00,66.88,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.88,0.0
2023-01-03 05:30:00,122.365,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.365,0.0
2023-01-03 06:00:00,147.84,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.84,0.0
2023-01-03 06:30:00,115.585,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.585,0.0
2023-01-03 07:00:00,190.465,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.465,0.0
2023-01-03 07:30:00,255.23,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.23,0.0
2023-01-03 08:00:00,316.545,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.545,0.0
2023-01-03 08:30:00,336.32,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.32,0.0
2023-01-03 09:00:00,331.585,12.9549,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.63009999999997,0.0
2023-01-03 09:30:00,330.43,12.9549,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4751,0.0
2023-01-03 10:00:00,303.49,28.28905,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.20095000000003,0.0
2023-01-03 10:30:00,315.52,28.28905,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.23095,0.0
2023-01-03 11:00:00,319.04,38.6043,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.4357,0.0
2023-01-03 11:30:00,323.2,38.6043,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.59569999999997,0.0
2023-01-03 12:00:00,337.025,57.477875,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.547125,0.0
2023-01-03 12:30:00,312.83,57.477875,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.352125,0.0
2023-01-03 13:00:00,288.895,37.194575,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.700425,0.0
2023-01-03 13:30:00,275.265,37.194575,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.070425,0.0
2023-01-03 14:00:00,270.975,31.524675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.45032500000002,0.0
2023-01-03 14:30:00,276.8,31.524675,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.275325,0.0
2023-01-03 15:00:00,289.73,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.73,0.0
2023-01-03 15:30:00,324.225,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.225,0.0
2023-01-03 16:00:00,324.16,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.16,0.0
2023-01-03 16:30:00,318.845,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.845,0.0
2023-01-03 17:00:00,305.41,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.41,0.0
2023-01-03 17:30:00,281.025,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.025,0.0
2023-01-03 18:00:00,264.96,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.96,0.0
2023-01-03 18:30:00,264.64,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.64,0.0
2023-01-03 19:00:00,283.84,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.84,0.0
2023-01-03 19:30:00,301.885,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.885,0.0
2023-01-03 20:00:00,305.28,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.28,0.0
2023-01-03 20:30:00,299.585,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.585,0.0
2023-01-03 21:00:00,275.135,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.135,0.0
2023-01-03 21:30:00,236.035,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.035,0.0
2023-01-03 22:00:00,136.51,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.51,0.0
2023-01-03 22:30:00,122.175,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.175,0.0
2023-01-03 23:00:00,120.32,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.32,0.0
2023-01-03 23:30:00,102.015,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.015,0.0
2023-01-04 00:00:00,102.4,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.4,0.0
2023-01-04 00:30:00,102.34,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.34,0.0
2023-01-04 01:00:00,101.055,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.055,0.0
2023-01-04 01:30:00,101.375,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.375,0.0
2023-01-04 02:00:00,102.785,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.785,0.0
2023-01-04 02:30:00,101.12,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.12,0.0
2023-01-04 03:00:00,101.565,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.565,0.0
2023-01-04 03:30:00,100.675,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.675,0.0
2023-01-04 04:00:00,102.205,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.205,0.0
2023-01-04 04:30:00,108.355,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.355,0.0
2023-01-04 05:00:00,116.35,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.35,0.0
2023-01-04 05:30:00,119.935,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.935,0.0
2023-01-04 06:00:00,180.865,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.865,0.0
2023-01-04 06:30:00,160.065,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.065,0.0
2023-01-04 07:00:00,285.95,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.95,0.0
2023-01-04 07:30:00,351.17,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.17,0.0
2023-01-04 08:00:00,332.16,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.16,0.0
2023-01-04 08:30:00,278.72,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.72,0.0
2023-01-04 09:00:00,255.23,7.017625,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.21237499999998,0.0
2023-01-04 09:30:00,253.505,7.017625,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.487375,0.0
2023-01-04 10:00:00,251.2,21.14045,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.05955,0.0
2023-01-04 10:30:00,253.89,21.14045,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.74955,0.0
2023-01-04 11:00:00,273.985,25.203775,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.781225,0.0
2023-01-04 11:30:00,296.06,25.203775,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.856225,0.0
2023-01-04 12:00:00,296.0,33.635,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.365,0.0
2023-01-04 12:30:00,289.41,33.635,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.77500000000003,0.0
2023-01-04 13:00:00,254.655,32.05555,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.59945,0.0
2023-01-04 13:30:00,248.515,32.05555,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.45945,0.0
2023-01-04 14:00:00,249.47,21.466725,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.003275,0.0
2023-01-04 14:30:00,247.23,21.466725,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.763275,0.0
2023-01-04 15:00:00,278.595,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.595,0.0
2023-01-04 15:30:00,299.84,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.84,0.0
2023-01-04 16:00:00,308.865,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.865,0.0
2023-01-04 16:30:00,307.39,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.39,0.0
2023-01-04 17:00:00,272.255,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.255,0.0
2023-01-04 17:30:00,260.355,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.355,0.0
2023-01-04 18:00:00,258.175,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.175,0.0
2023-01-04 18:30:00,253.76,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.76,0.0
2023-01-04 19:00:00,272.065,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.065,0.0
2023-01-04 19:30:00,300.22,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.22,0.0
2023-01-04 20:00:00,290.305,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.305,0.0
2023-01-04 20:30:00,276.415,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.415,0.0
2023-01-04 21:00:00,251.97,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.97,0.0
2023-01-04 21:30:00,250.37,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.37,0.0
2023-01-04 22:00:00,87.615,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.615,0.0
2023-01-04 22:30:00,78.91,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.91,0.0
2023-01-04 23:00:00,73.73,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.73,0.0
2023-01-04 23:30:00,71.745,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.745,0.0
2023-01-05 00:00:00,55.485,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.485,0.0
2023-01-05 00:30:00,58.69,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69,0.0
2023-01-05 01:00:00,60.48,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.48,0.0
2023-01-05 01:30:00,54.145,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.145,0.0
2023-01-05 02:00:00,52.67,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67,0.0
2023-01-05 02:30:00,51.39,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39,0.0
2023-01-05 03:00:00,50.69,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.69,0.0
2023-01-05 03:30:00,49.41,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.41,0.0
2023-01-05 04:00:00,51.71,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.71,0.0
2023-01-05 04:30:00,51.84,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.84,0.0
2023-01-05 05:00:00,62.975,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.975,0.0
2023-01-05 05:30:00,68.035,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.035,0.0
2023-01-05 06:00:00,134.975,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.975,0.0
2023-01-05 06:30:00,219.905,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.905,0.0
2023-01-05 07:00:00,251.39,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.39,0.0
2023-01-05 07:30:00,273.025,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.025,0.0
2023-01-05 08:00:00,280.83,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.83,0.0
2023-01-05 08:30:00,287.04,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.04,0.0
2023-01-05 09:00:00,284.225,5.1057,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.1193,0.0
